,receiptId,bonusPointsEarned,bonusPointsEarnedReason,createDate,dateScanned,finishedDate,modifyDate,pointsAwardedDate,pointsEarned,purchaseDate,purchasedItemCount,rewardsReceiptStatus,totalSpent,userId
460,600f41e40a7214ada2000033,300.0,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-25 22:10:44.000,2021-01-25 22:10:44.000,2021-01-25 22:10:45.000,2021-01-25 22:10:45.000,2021-01-25 22:10:45.000,305.0,2021-01-25 22:10:45.000,1.0,FINISHED,1.0,600f41b2bd196811e68ea219
461,600f41fb0a720f0535000036,5.0,All-receipts receipt bonus,2021-01-25 22:11:07.000,2021-01-25 22:11:07.000,2021-01-25 22:11:08.000,2021-01-25 22:11:08.000,2021-01-25 22:11:08.000,5.0,2021-01-25 22:11:08.000,1.0,FINISHED,1.0,54943462e4b07e684157a532
462,600edb570a720f053500001d,250.0,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-25 14:53:11.000,2021-01-25 14:53:11.000,2021-01-25 15:00:21.000,2021-01-25 15:00:21.000,2021-01-25 15:00:21.000,487.7,2021-01-25 15:00:21.000,161.0,FINISHED,715.23,600ed95043298911ce45e82c
463,600fb2160a7214ada2000053,,,2021-01-26 06:09:26.000,2021-01-26 06:09:26.000,2021-01-26 06:09:26.000,2021-01-26 06:09:26.000,2021-01-26 06:09:26.000,125.0,2021-01-26 06:09:26.000,5.0,FINISHED,25.0,600fb1ac73c60b12049027bb
464,600fb2030a7214ada2000050,300.0,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-26 06:09:07.000,2021-01-26 06:09:07.000,2021-01-26 06:09:07.000,2021-01-26 06:09:07.000,2021-01-26 06:09:07.000,323.6,2021-01-26 06:09:07.000,4.0,FINISHED,4.66,600fb1ac73c60b12049027bb
465,600fb1e90a720f0535000049,45.0,COMPLETE_PARTNER_RECEIPT,2021-01-26 06:08:41.000,2021-01-26 06:08:41.000,2021-01-26 06:08:42.000,2021-01-26 06:08:42.000,2021-01-26 06:08:42.000,50.0,2021-01-26 06:08:42.000,1.0,FINISHED,1.0,54943462e4b07e684157a532
466,600fb2170a720f053500004e,45.0,COMPLETE_PARTNER_RECEIPT,2021-01-26 06:09:27.000,2021-01-26 06:09:27.000,2021-01-26 06:09:28.000,2021-01-26 06:09:28.000,2021-01-26 06:09:28.000,50.0,2021-01-26 06:09:28.000,1.0,FINISHED,1.0,600fb1ac73c60b12049027bb
467,600fb21f0a7214ada2000056,5.0,All-receipts receipt bonus,2021-01-26 06:09:35.000,2021-01-26 06:09:35.000,2021-01-26 06:09:35.000,2021-01-26 06:09:35.000,2021-01-26 06:09:35.000,5.0,2021-01-26 06:09:35.000,1.0,FINISHED,1.0,600fb1ac73c60b12049027bb
468,60107e3b0a720f0535000051,500.0,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-26 20:40:27.000,2021-01-26 20:40:27.000,,,,500.0,,2.0,REJECTED,34.96,5fbc35711d967d1222cbfefc
469,600f39c30a7214ada2000030,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-25 21:36:03.000,2021-01-25 21:36:03.000,2021-01-26 03:06:03.000,2021-01-26 03:06:03.000,2021-01-26 03:06:03.000,7137.2,2021-01-26 03:06:03.000,670.0,FINISHED,4721.95,600f35015edb782098e2ac1b
470,600fb2130a7214ada2000052,5.0,All-receipts receipt bonus,2021-01-26 06:09:23.000,2021-01-26 06:09:23.000,2021-01-26 06:09:24.000,2021-01-26 06:09:24.000,2021-01-26 06:09:24.000,5.0,2021-01-26 06:09:24.000,1.0,FINISHED,10.0,600fb1ac73c60b12049027bb
471,600fb1e80a7214ada200004e,5.0,All-receipts receipt bonus,2021-01-26 06:08:40.000,2021-01-26 06:08:40.000,2021-01-26 06:08:41.000,2021-01-26 06:08:41.000,2021-01-26 06:08:41.000,5.0,2021-01-26 06:08:41.000,1.0,FINISHED,1.0,54943462e4b07e684157a532
472,600fb2190a7214ada2000054,5.0,All-receipts receipt bonus,2021-01-26 06:09:29.000,2021-01-26 06:09:29.000,2021-01-26 06:09:29.000,2021-01-26 06:09:29.000,2021-01-26 06:09:29.000,5.0,2021-01-26 06:09:29.000,1.0,FINISHED,1.0,600fb1ac73c60b12049027bb
473,600fb1e60a720f0535000048,5.0,All-receipts receipt bonus,2021-01-26 06:08:38.000,2021-01-26 06:08:38.000,2021-01-26 06:08:38.000,2021-01-26 06:08:38.000,2021-01-26 06:08:38.000,1205.0,2021-01-26 06:08:38.000,1.0,FINISHED,1.0,54943462e4b07e684157a532
474,60108a5b0a7214ada2000057,500.0,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-26 21:32:11.000,2021-01-26 21:32:11.000,,,,500.0,,2.0,REJECTED,34.96,5fbc35711d967d1222cbfefc
475,600fb1e50a7214ada200004d,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-26 06:08:37.000,2021-01-26 06:08:37.000,2021-01-26 06:08:37.000,2021-01-26 06:08:37.000,2021-01-26 06:08:37.000,755.0,2021-01-26 06:08:37.000,1.0,FINISHED,1.0,600fb1e4a4b74c120bd18777
476,600fb21a0a720f053500004f,5.0,All-receipts receipt bonus,2021-01-26 06:09:30.000,2021-01-26 06:09:30.000,2021-01-26 06:09:30.000,2021-01-26 06:09:30.000,2021-01-26 06:09:30.000,5.0,2021-01-26 06:09:30.000,5.0,FINISHED,49.95,600fb1ac73c60b12049027bb
477,600fb2150a720f053500004d,,,2021-01-26 06:09:25.000,2021-01-26 06:09:25.000,2021-01-26 06:09:26.000,2021-01-26 06:09:26.000,2021-01-26 06:09:26.000,125.0,2021-01-26 06:09:26.000,5.0,FINISHED,25.0,600fb1ac73c60b12049027bb
478,600fb1d80a7214ada200004b,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-26 06:08:24.000,2021-01-26 06:08:24.000,2021-01-26 06:08:27.000,2021-01-26 06:08:27.000,2021-01-26 06:08:27.000,750.0,2021-01-26 06:08:27.000,5.0,FINISHED,49.95,600fb1ac73c60b12049027bb
479,600fb2110a720f053500004c,27.0,COMPLETE_PARTNER_RECEIPT,2021-01-26 06:09:21.000,2021-01-26 06:09:21.000,2021-01-26 06:09:21.000,2021-01-26 06:09:21.000,2021-01-26 06:09:21.000,50.6,2021-01-26 06:09:21.000,4.0,FINISHED,4.66,600fb1ac73c60b12049027bb
480,600fb1dc0a720f0535000046,500.0,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-26 06:08:28.000,2021-01-26 06:08:28.000,2021-01-26 06:08:29.000,2021-01-26 06:08:29.000,2021-01-26 06:08:29.000,750.0,2021-01-26 06:08:29.000,5.0,FINISHED,49.95,600fb1ac73c60b12049027bb
481,600fb21d0a720f0535000050,5.0,All-receipts receipt bonus,2021-01-26 06:09:33.000,2021-01-26 06:09:33.000,2021-01-26 06:09:34.000,2021-01-26 06:09:34.000,2021-01-26 06:09:34.000,5.0,2021-01-26 06:09:34.000,5.0,FINISHED,49.95,600fb1ac73c60b12049027bb
482,600fb1ec0a7214ada200004f,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-26 06:08:44.000,2021-01-26 06:08:44.000,2021-01-26 06:08:44.000,2021-01-26 06:08:44.000,2021-01-26 06:08:44.000,755.0,2021-01-26 06:08:44.000,1.0,FINISHED,1.0,600fb1ec73c60b1204902af4
483,600fb1e00a7214ada200004c,5.0,All-receipts receipt bonus,2021-01-26 06:08:32.000,2021-01-26 06:08:32.000,2021-01-26 06:08:33.000,2021-01-26 06:08:33.000,2021-01-26 06:08:33.000,5.0,2021-01-26 06:08:33.000,1.0,FINISHED,1.0,54943462e4b07e684157a532
484,600fb2060a720f053500004b,150.0,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-26 06:09:10.000,2021-01-26 06:09:10.000,2021-01-26 06:09:10.000,2021-01-26 06:09:10.000,2021-01-26 06:09:10.000,200.0,2021-01-26 06:09:10.000,9.0,FINISHED,89.91,600fb1ac73c60b12049027bb
485,600fb21c0a7214ada2000055,,,2021-01-26 06:09:32.000,2021-01-26 06:09:32.000,2021-01-26 06:09:32.000,2021-01-26 06:09:32.000,2021-01-26 06:09:32.000,250.0,2021-01-26 06:09:32.000,5.0,FINISHED,49.95,600fb1ac73c60b12049027bb
486,600fb1e20a720f0535000047,5.0,All-receipts receipt bonus,2021-01-26 06:08:34.000,2021-01-26 06:08:34.000,2021-01-26 06:08:35.000,2021-01-26 06:08:35.000,2021-01-26 06:08:35.000,5.0,2021-01-26 06:08:35.000,1.0,FINISHED,1.0,54943462e4b07e684157a532
487,600fb1fd0a720f053500004a,250.0,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-26 06:09:01.000,2021-01-26 06:09:01.000,2021-01-26 06:09:02.000,2021-01-26 06:09:02.000,2021-01-26 06:09:02.000,250.0,2021-01-26 06:09:02.000,10.0,FINISHED,10.0,600fb1ac73c60b12049027bb
488,600fb20b0a7214ada2000051,100.0,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-26 06:09:15.000,2021-01-26 06:09:15.000,2021-01-26 06:09:16.000,2021-01-26 06:09:16.000,2021-01-26 06:09:16.000,400.0,2021-01-26 06:09:16.000,1.0,FINISHED,9.99,600fb1ac73c60b12049027bb
489,6011f39c0a720f05350000b4,5.0,All-receipts receipt bonus,2021-01-27 23:13:32.000,2021-01-27 23:13:32.000,2021-01-27 23:13:38.000,2021-01-27 23:13:38.000,2021-01-27 23:13:38.000,5.0,2021-01-27 23:13:38.000,2.0,FINISHED,1.0,6011f31ea4b74c18d3a8c476
490,6010bdfa0a7214ada200005a,250.0,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-27 01:12:26.000,2021-01-27 01:12:26.000,2021-01-27 01:27:29.000,2021-01-27 01:27:29.000,2021-01-27 01:27:29.000,250.0,2021-01-27 01:27:29.000,5.0,FINISHED,50.0,6010bddaa4b74c120bd19dfb
491,6010be200a7214ada200005e,5.0,All-receipts receipt bonus,2021-01-27 01:13:04.000,2021-01-27 01:13:04.000,2021-01-27 01:13:05.000,2021-01-27 01:13:05.000,2021-01-27 01:13:05.000,5.0,2021-01-27 01:13:05.000,1.0,FINISHED,1.0,54943462e4b07e684157a532
492,6011f3490a7214ada200010e,5.0,All-receipts receipt bonus,2021-01-27 23:12:09.000,2021-01-27 23:12:09.000,2021-01-27 23:12:11.000,2021-01-27 23:12:11.000,2021-01-27 23:12:11.000,10199.8,2021-01-27 23:12:11.000,2.0,FINISHED,11.0,6011f31ea4b74c18d3a8c476
493,60118c0f0a7214ada200007e,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-27 15:51:43.000,2021-01-27 15:51:43.000,2021-01-27 15:51:44.000,2021-01-27 15:51:44.000,2021-01-27 15:51:44.000,850.0,2021-01-27 15:51:44.000,4.0,FINISHED,21.0,60118c0fa4b74c18d3a8c151
494,60118bea0a720f0535000064,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-27 15:51:06.000,2021-01-27 15:51:06.000,2021-01-27 15:51:07.000,2021-01-27 15:51:07.000,2021-01-27 15:51:07.000,4850.0,2021-01-27 15:51:07.000,1.0,FINISHED,3.25,60118beaa4b74c18d3a8c0f8
495,60118c150a720f053500006d,5.0,All-receipts receipt bonus,2021-01-27 15:51:49.000,2021-01-27 15:51:49.000,2021-01-27 15:51:50.000,2021-01-27 15:51:50.000,2021-01-27 15:51:50.000,5.0,2021-01-27 15:51:50.000,4.0,FINISHED,25.0,60118c0fa4b74c18d3a8c151
496,6010be3f0a7214ada2000063,5.0,All-receipts receipt bonus,2021-01-27 01:13:35.000,2021-01-27 01:13:35.000,2021-01-27 01:13:36.000,2021-01-27 01:13:36.000,2021-01-27 01:13:36.000,5.0,2021-01-27 01:13:36.000,1.0,FINISHED,2.23,6010bddaa4b74c120bd19dfb
497,6010bdf60a7214ada2000059,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-27 01:12:22.000,2021-01-27 01:12:22.000,2021-01-27 01:12:24.000,2021-01-27 01:12:24.000,2021-01-27 01:12:24.000,5850.0,2021-01-27 01:12:24.000,1.0,FINISHED,3.25,6010bdf673c60b120490404e
498,60118c3b0a7214ada2000089,,,2021-01-27 15:52:27.000,2021-01-27 15:52:27.000,,,,,,3.0,REJECTED,3.0,60118bcfa4b74c18d3a8c0d7
499,6010be5a0a720f053500005a,25.0,COMPLETE_NONPARTNER_RECEIPT,2021-01-27 01:14:02.000,2021-01-27 01:14:02.000,2021-01-27 01:14:02.000,2021-01-27 01:14:02.000,2021-01-27 01:14:02.000,25.0,2021-01-27 01:14:02.000,1.0,FINISHED,1.0,6010bddaa4b74c120bd19dfb
500,6011f4380a720f05350000b9,5.0,All-receipts receipt bonus,2021-01-27 23:16:08.000,2021-01-27 23:16:08.000,,,,5.0,,1.0,FLAGGED,1.0,6011f31ea4b74c18d3a8c476
501,6010be180a7214ada200005d,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-27 01:12:56.000,2021-01-27 01:12:56.000,,,,750.0,,1.0,FLAGGED,1.0,6010be18a4b74c120bd19e43
502,6010bdef0a720f0535000053,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-27 01:12:15.000,2021-01-27 01:12:15.000,2021-01-27 01:12:17.000,2021-01-27 01:12:17.000,2021-01-27 01:12:17.000,760.0,2021-01-27 01:12:17.000,1.0,FINISHED,1.0,6010bddaa4b74c120bd19dfb
503,6010bdfd0a720f0535000055,300.0,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-27 01:12:29.000,2021-01-27 01:12:29.000,2021-01-27 01:12:32.000,2021-01-27 01:12:32.000,2021-01-27 01:12:32.000,400.0,2021-01-27 01:12:32.000,1.0,FINISHED,10.0,6010bddaa4b74c120bd19dfb
504,6010be0a0a7214ada200005b,150.0,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-27 01:12:42.000,2021-01-27 01:12:42.000,2021-01-27 01:12:43.000,2021-01-27 01:12:43.000,2021-01-27 01:12:43.000,250.0,2021-01-27 01:12:43.000,1.0,FINISHED,10.0,6010bddaa4b74c120bd19dfb
505,5fa8d5790a7214adc30001c4,5.0,All-receipts receipt bonus,2020-11-09 05:36:57.000,2020-11-09 05:36:57.000,2021-01-27 01:28:21.000,2021-01-27 01:28:21.000,2021-01-27 01:28:21.000,94.6,2021-01-27 01:28:21.000,6.0,FINISHED,14.0,5fa8d542b055fd1dfdf09517
506,60118bd30a720f0535000062,5.0,All-receipts receipt bonus,2021-01-27 15:50:43.000,2021-01-27 15:50:43.000,2021-01-27 15:50:56.000,2021-01-27 15:50:56.000,2021-01-27 15:50:56.000,1005.0,2021-01-27 15:50:56.000,2.0,FINISHED,11.0,54943462e4b07e684157a532
507,6011f3390a720f05350000af,5.0,All-receipts receipt bonus,2021-01-27 23:11:53.000,2021-01-27 23:11:53.000,2021-01-27 23:11:54.000,2021-01-27 23:11:54.000,2021-01-27 23:11:54.000,5.0,2021-01-27 23:11:54.000,1.0,FINISHED,29.0,6011f33173c60b1804ce1102
508,6010be1c0a720f0535000057,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-27 01:13:00.000,2021-01-27 01:13:00.000,,,,810.0,,5.0,FLAGGED,13.0,6010be1c73c60b1204904079
509,60118c340a720f0535000073,5.0,All-receipts receipt bonus,2021-01-27 15:52:20.000,2021-01-27 15:52:20.000,2021-01-27 15:52:21.000,2021-01-27 15:52:21.000,2021-01-27 15:52:21.000,5.0,2021-01-27 15:52:21.000,1.0,FINISHED,2.23,60118bcfa4b74c18d3a8c0d7
510,60118be80a7214ada2000075,250.0,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-27 15:51:04.000,2021-01-27 15:51:04.000,,,,250.0,,1.0,FLAGGED,1.0,60118bcfa4b74c18d3a8c0d7
511,6010be460a7214ada2000066,,,2021-01-27 01:13:42.000,2021-01-27 01:13:42.000,,,,,,3.0,REJECTED,3.0,6010bddaa4b74c120bd19dfb
512,6011f33a0a7214ada200010b,5.0,All-receipts receipt bonus,2021-01-27 23:11:54.000,2021-01-27 23:11:54.000,2021-01-27 23:11:55.000,2021-01-27 23:11:55.000,2021-01-27 23:11:55.000,5.0,2021-01-27 23:11:55.000,1.0,FINISHED,20.0,6011f33173c60b1804ce1102
513,60118be20a7214ada2000074,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-27 15:50:58.000,2021-01-27 15:50:58.000,2021-01-27 15:51:00.000,2021-01-27 15:51:00.000,2021-01-27 15:51:00.000,760.0,2021-01-27 15:51:00.000,1.0,FINISHED,1.0,60118bcfa4b74c18d3a8c0d7
514,6011f3360a7214ada2000109,5.0,All-receipts receipt bonus,2021-01-27 23:11:50.000,2021-01-27 23:11:50.000,2021-01-27 23:11:51.000,2021-01-27 23:11:51.000,2021-01-27 23:11:51.000,5.0,2021-01-27 23:11:51.000,5.0,FINISHED,21.0,6011f33173c60b1804ce1102
515,60118c0a0a720f0535000067,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-27 15:51:38.000,2021-01-27 15:51:38.000,2021-01-27 15:51:38.000,2021-01-27 15:51:38.000,2021-01-27 15:51:38.000,1850.0,2021-01-27 15:51:38.000,6.0,FINISHED,28.0,60118c09a4b74c18d3a8c12e
516,60118bf90a7214ada2000079,150.0,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-27 15:51:21.000,2021-01-27 15:51:21.000,2021-01-27 15:51:22.000,2021-01-27 15:51:22.000,2021-01-27 15:51:22.000,150.0,2021-01-27 15:51:22.000,1.0,FINISHED,10.0,60118bcfa4b74c18d3a8c0d7
517,5fa8d5730a7214adc30001c3,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2020-11-09 05:36:51.000,2020-11-09 05:36:51.000,,,,750.0,,11.0,REJECTED,1.0,5fa8d573770b516dda4f4d21
518,6010be6a0a720f053500005c,150.0,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-27 01:14:18.000,2021-01-27 01:14:18.000,2021-01-27 01:14:18.000,2021-01-27 01:14:18.000,2021-01-27 01:14:18.000,150.0,2021-01-27 01:14:18.000,4.0,FINISHED,22.0,6010be6673c60b12049040ef
519,6012e64e0a720f05f8000031,,,2021-01-28 16:29:02.000,2021-01-28 16:29:02.000,2021-01-28 16:29:03.000,2021-01-28 16:29:03.000,2021-01-28 16:29:03.000,840.0,2021-01-28 16:29:03.000,4.0,FINISHED,84.0,5fa41775898c7a11a6bcef3e
520,6012e66c0a720f05f800004d,,,2021-01-28 16:29:32.000,2021-01-28 16:29:32.000,2021-01-28 16:29:33.000,2021-01-28 16:29:33.000,2021-01-28 16:29:33.000,840.0,2021-01-28 16:29:33.000,4.0,FINISHED,84.0,5fa41775898c7a11a6bcef3e
521,6012e65b0a720f05f800003d,,,2021-01-28 16:29:15.000,2021-01-28 16:29:15.000,2021-01-28 16:29:16.000,2021-01-28 16:29:16.000,2021-01-28 16:29:16.000,840.0,2021-01-28 16:29:16.000,4.0,FINISHED,84.0,5fa41775898c7a11a6bcef3e
522,6013410c0a7214ad5000002a,,,2021-01-28 22:56:12.000,2021-01-28 22:56:12.000,2021-01-28 22:56:12.000,2021-01-28 22:56:12.000,2021-01-28 22:56:12.000,840.0,2021-01-28 22:56:12.000,4.0,FINISHED,84.0,5fa41775898c7a11a6bcef3e
523,601340ff0a7214ad50000024,,,2021-01-28 22:55:59.000,2021-01-28 22:55:59.000,2021-01-28 22:56:00.000,2021-01-28 22:56:00.000,2021-01-28 22:56:00.000,840.0,2021-01-28 22:56:00.000,4.0,FINISHED,84.0,5fa41775898c7a11a6bcef3e
524,6012ea2d0a720f05f8000068,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-28 16:45:33.000,2021-01-28 16:45:33.000,2021-01-28 16:45:40.000,2021-01-28 16:45:40.000,2021-01-28 16:45:40.000,1049.8,2021-01-28 16:45:40.000,2.0,FINISHED,29.98,6012e1e6a4b74c3cbc516088
525,60132b1f0a7214ad5000000c,5.0,All-receipts receipt bonus,2021-01-28 21:22:39.000,2021-01-28 21:22:39.000,2021-01-28 21:22:40.000,2021-01-28 21:22:40.000,2021-01-28 21:22:40.000,5.0,2021-01-28 21:22:40.000,1.0,FINISHED,1.0,60132acb73c60b3ca7f3ba32
526,60132ae40a7214ad50000007,250.0,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-28 21:21:40.000,2021-01-28 21:21:40.000,2021-01-28 21:21:41.000,2021-01-28 21:21:41.000,2021-01-28 21:21:41.000,250.0,2021-01-28 21:21:41.000,1.0,FINISHED,10.0,60132acb73c60b3ca7f3ba32
527,60132aef0a720f05f800006d,300.0,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-28 21:21:51.000,2021-01-28 21:21:51.000,2021-01-28 21:21:52.000,2021-01-28 21:21:52.000,2021-01-28 21:21:52.000,300.0,2021-01-28 21:21:52.000,1.0,FINISHED,10.0,60132acb73c60b3ca7f3ba32
528,601341150a7214ad5000002e,,,2021-01-28 22:56:21.000,2021-01-28 22:56:21.000,2021-01-28 22:56:21.000,2021-01-28 22:56:21.000,2021-01-28 22:56:21.000,840.0,2021-01-28 22:56:21.000,4.0,FINISHED,84.0,5fa41775898c7a11a6bcef3e
529,6012e6380a720f05f800001c,,,2021-01-28 16:28:40.000,2021-01-28 16:28:40.000,2021-01-28 16:28:40.000,2021-01-28 16:28:40.000,2021-01-28 16:28:40.000,840.0,2021-01-28 16:28:40.000,4.0,FINISHED,84.0,5fa41775898c7a11a6bcef3e
530,6012e62d0a720f05f8000012,,,2021-01-28 16:28:29.000,2021-01-28 16:28:29.000,2021-01-28 16:28:30.000,2021-01-28 16:28:30.000,2021-01-28 16:28:30.000,840.0,2021-01-28 16:28:30.000,4.0,FINISHED,84.0,5fa41775898c7a11a6bcef3e
531,601341040a7214ad50000026,,,2021-01-28 22:56:04.000,2021-01-28 22:56:04.000,2021-01-28 22:56:04.000,2021-01-28 22:56:04.000,2021-01-28 22:56:04.000,840.0,2021-01-28 22:56:04.000,4.0,FINISHED,84.0,5fa41775898c7a11a6bcef3e
532,6012e64f0a720f05f8000032,,,2021-01-28 16:29:03.000,2021-01-28 16:29:03.000,2021-01-28 16:29:04.000,2021-01-28 16:29:04.000,2021-01-28 16:29:04.000,840.0,2021-01-28 16:29:04.000,4.0,FINISHED,84.0,5fa41775898c7a11a6bcef3e
533,601340fc0a720f05f8000089,,,2021-01-28 22:55:56.000,2021-01-28 22:55:56.000,2021-01-28 22:55:56.000,2021-01-28 22:55:56.000,2021-01-28 22:55:56.000,840.0,2021-01-28 22:55:56.000,4.0,FINISHED,84.0,5fa41775898c7a11a6bcef3e
534,60132b740a7214ad50000012,5.0,All-receipts receipt bonus,2021-01-28 21:24:04.000,2021-01-28 21:24:04.000,2021-01-28 21:24:11.000,2021-01-28 21:24:11.000,2021-01-28 21:24:11.000,5.0,2021-01-28 21:24:11.000,2.0,FINISHED,1.0,60132acb73c60b3ca7f3ba32
535,6012e6430a720f05f8000026,,,2021-01-28 16:28:51.000,2021-01-28 16:28:51.000,2021-01-28 16:28:51.000,2021-01-28 16:28:51.000,2021-01-28 16:28:51.000,840.0,2021-01-28 16:28:51.000,4.0,FINISHED,84.0,5fa41775898c7a11a6bcef3e
536,60132b860a720f05f8000075,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-28 21:24:22.000,2021-01-28 21:24:22.000,2021-01-28 21:24:23.000,2021-01-28 21:24:23.000,2021-01-28 21:24:23.000,850.0,2021-01-28 21:24:23.000,1.0,FINISHED,24.0,60132b85a4b74c3cbc516295
537,601341160a720f05f8000095,,,2021-01-28 22:56:22.000,2021-01-28 22:56:22.000,2021-01-28 22:56:22.000,2021-01-28 22:56:22.000,2021-01-28 22:56:22.000,840.0,2021-01-28 22:56:22.000,4.0,FINISHED,84.0,5fa41775898c7a11a6bcef3e
538,6012e6750a720f05f8000055,,,2021-01-28 16:29:41.000,2021-01-28 16:29:41.000,2021-01-28 16:29:42.000,2021-01-28 16:29:42.000,2021-01-28 16:29:42.000,840.0,2021-01-28 16:29:42.000,4.0,FINISHED,84.0,5fa41775898c7a11a6bcef3e
539,6012e6620a720f05f8000043,,,2021-01-28 16:29:22.000,2021-01-28 16:29:22.000,2021-01-28 16:29:22.000,2021-01-28 16:29:22.000,2021-01-28 16:29:22.000,840.0,2021-01-28 16:29:22.000,4.0,FINISHED,84.0,5fa41775898c7a11a6bcef3e
540,6012e6840a720f05f8000063,,,2021-01-28 16:29:56.000,2021-01-28 16:29:56.000,2021-01-28 16:29:56.000,2021-01-28 16:29:56.000,2021-01-28 16:29:56.000,840.0,2021-01-28 16:29:56.000,4.0,FINISHED,84.0,5fa41775898c7a11a6bcef3e
541,6012e6210a720f05f8000007,100.0,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-28 16:28:17.000,2021-01-28 16:28:17.000,2021-01-28 16:28:18.000,2021-01-28 16:28:18.000,2021-01-28 16:28:18.000,940.0,2021-01-28 16:28:18.000,4.0,FINISHED,84.0,5fa41775898c7a11a6bcef3e
542,6012e6710a720f05f8000051,,,2021-01-28 16:29:37.000,2021-01-28 16:29:37.000,2021-01-28 16:29:37.000,2021-01-28 16:29:37.000,2021-01-28 16:29:37.000,840.0,2021-01-28 16:29:37.000,4.0,FINISHED,84.0,5fa41775898c7a11a6bcef3e
543,600f2fc80a720f0535000030,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-25 20:53:28.000,2021-01-25 20:53:28.000,2021-01-25 22:04:23.000,2021-01-25 22:04:23.000,2021-01-25 22:04:23.000,4944.7,2021-01-25 22:04:23.000,689.0,FINISHED,4566.17,600f29a64329897eac239049
544,60132b890a7214ad50000013,,,2021-01-28 21:24:25.000,2021-01-28 21:24:25.000,,,,,,0.0,FLAGGED,0.0,60132b8873c60b3ca7f3bae8
545,6012e6850a720f05f8000064,,,2021-01-28 16:29:57.000,2021-01-28 16:29:57.000,2021-01-28 16:29:58.000,2021-01-28 16:29:58.000,2021-01-28 16:29:58.000,840.0,2021-01-28 16:29:58.000,4.0,FINISHED,84.0,5fa41775898c7a11a6bcef3e
